Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,HomePlanet_Ausente,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_Ausente,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_Ausente,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_Ausente,VIP_False,VIP_True
-0.5696202531645569,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.189873417721519,-0.7102824304755853,-1.0,-1.0,-1.0,0.3141285757911303,0.2648309558308517,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5696202531645569,-1.0,0.2483207927120048,-1.0,-0.42291926273692904,-0.3542810726612019,0.2303234008026842,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.31645569620253167,-1.0,0.3163961912555575,-1.0,-0.27905773174939197,-0.6448929646444241,0.29274537656158284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.21518987341772156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8987341772151899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.8227848101265822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8734177215189873,0.32688783042389336,-1.0,-1.0,0.12358963252867672,-1.0,0.28569196920193196,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.139240506329114,-1.0,0.5987239225231507,-1.0,0.6358082190573338,0.010737478437502501,0.696858604083171,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6455696202531646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.36708860759493667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.16455696202531644,0.5616558897966377,-0.1995458352291587,-0.6801739453692954,-1.0,-1.0,0.43127107483016314,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.03797468354430378,0.4824297100940238,0.2960563883545777,-0.01658688488293303,-1.0,-1.0,0.45834253547654136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.4683544303797469,-1.0,-1.0,0.2954790865496071,-0.6786656890936953,-1.0,0.24393603290457144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.620253164556962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.31645569620253167,0.2002132966904817,-1.0,0.3144723228113415,0.08833380378817424,-1.0,0.36529642478936664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.16455696202531644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
